; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_6nt_m1/peak-motifs_positions_6nt_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_6nt_m1/peak-motifs_positions_6nt_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/data/sequences/peak-motifs_test_maxlen400.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_6nt_m1/peak-motifs_positions_6nt_m1.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/positions_6nt_m1/peak-motifs_positions_6nt_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28671
;		c	0.21298
;		g	0.21277
;		t	0.28754
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_6nt_m1	15	4	1	-45.600	16.300	61.900	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_6nt_m1	-1.9	3856	20034281	123479	6.125631e-03	4.380552e-03	88302.11	0.000000e+00	0.000000e+00	350.00	32
positions_6nt_m1	-1.8	3785	20038066	119694	5.937862e-03	4.191439e-03	84490.02	0.000000e+00	0.000000e+00	350.00	33
positions_6nt_m1	-1.7	3607	20041673	116087	5.758924e-03	4.026384e-03	81162.87	0.000000e+00	0.000000e+00	350.00	34
positions_6nt_m1	-1.6	3586	20045259	112501	5.581027e-03	3.883085e-03	78274.28	0.000000e+00	0.000000e+00	350.00	35
positions_6nt_m1	-1.5	3447	20048706	109054	5.410026e-03	3.712178e-03	74829.18	0.000000e+00	0.000000e+00	350.00	36
positions_6nt_m1	-1.4	3398	20052104	105656	5.241456e-03	3.576776e-03	72099.78	0.000000e+00	0.000000e+00	350.00	37
positions_6nt_m1	-1.3	3256	20055360	102400	5.079930e-03	3.419026e-03	68919.90	0.000000e+00	0.000000e+00	350.00	38
positions_6nt_m1	-1.2	3099	20058459	99301	4.926192e-03	3.294785e-03	66415.48	0.000000e+00	0.000000e+00	350.00	39
positions_6nt_m1	-1.1	3028	20061487	96273	4.775977e-03	3.161682e-03	63732.42	0.000000e+00	0.000000e+00	350.00	40
positions_6nt_m1	-1.0	2988	20064475	93285	4.627747e-03	3.019217e-03	60860.65	0.000000e+00	0.000000e+00	350.00	41
positions_6nt_m1	-0.9	2854	20067329	90431	4.486163e-03	2.907187e-03	58602.37	0.000000e+00	0.000000e+00	350.00	42
positions_6nt_m1	-0.8	2683	20070012	87748	4.353063e-03	2.787109e-03	56181.86	0.000000e+00	0.000000e+00	350.00	43
positions_6nt_m1	-0.7	2635	20072647	85113	4.222344e-03	2.660520e-03	53630.12	0.000000e+00	0.000000e+00	350.00	44
positions_6nt_m1	-0.6	2627	20075274	82486	4.092022e-03	2.549689e-03	51396.01	0.000000e+00	0.000000e+00	350.00	45
positions_6nt_m1	-0.5	2513	20077787	79973	3.967356e-03	2.442549e-03	49236.31	0.000000e+00	0.000000e+00	350.00	46
positions_6nt_m1	-0.4	2385	20080172	77588	3.849039e-03	2.339304e-03	47155.13	0.000000e+00	0.000000e+00	350.00	47
positions_6nt_m1	-0.3	2376	20082548	75212	3.731169e-03	2.250173e-03	45358.44	0.000000e+00	0.000000e+00	350.00	48
positions_6nt_m1	-0.2	2278	20084826	72934	3.618160e-03	2.154588e-03	43431.66	0.000000e+00	0.000000e+00	350.00	49
positions_6nt_m1	-0.1	2089	20086915	70845	3.514528e-03	2.062861e-03	41582.65	0.000000e+00	0.000000e+00	350.00	50
positions_6nt_m1	0.0	2177	20089092	68668	3.406529e-03	1.965674e-03	39623.58	0.000000e+00	0.000000e+00	350.00	51
positions_6nt_m1	0.1	2127	20091219	66541	3.301012e-03	1.888573e-03	38069.40	0.000000e+00	0.000000e+00	350.00	52
positions_6nt_m1	0.2	2047	20093266	64494	3.199463e-03	1.798570e-03	36255.14	0.000000e+00	0.000000e+00	350.00	53
positions_6nt_m1	0.3	2029	20095295	62465	3.098807e-03	1.720651e-03	34684.46	0.000000e+00	0.000000e+00	350.00	54
positions_6nt_m1	0.4	1965	20097260	60500	3.001326e-03	1.645345e-03	33166.48	0.000000e+00	0.000000e+00	350.00	55
positions_6nt_m1	0.5	1896	20099156	58604	2.907268e-03	1.579876e-03	31846.76	0.000000e+00	0.000000e+00	350.00	56
positions_6nt_m1	0.6	1811	20100967	56793	2.817426e-03	1.509401e-03	30426.14	0.000000e+00	0.000000e+00	350.00	57
positions_6nt_m1	0.7	1772	20102739	55021	2.729520e-03	1.442417e-03	29075.89	0.000000e+00	0.000000e+00	350.00	58
positions_6nt_m1	0.8	1658	20104397	53363	2.647268e-03	1.378667e-03	27790.84	0.000000e+00	0.000000e+00	350.00	59
positions_6nt_m1	0.9	1682	20106079	51681	2.563827e-03	1.311105e-03	26428.93	0.000000e+00	0.000000e+00	350.00	60
positions_6nt_m1	1.0	1616	20107695	50065	2.483659e-03	1.251760e-03	25232.68	0.000000e+00	0.000000e+00	350.00	61
positions_6nt_m1	1.1	1592	20109287	48473	2.404682e-03	1.200576e-03	24200.93	0.000000e+00	0.000000e+00	350.00	62
positions_6nt_m1	1.2	1489	20110776	46984	2.330815e-03	1.140600e-03	22991.94	0.000000e+00	0.000000e+00	350.00	63
positions_6nt_m1	1.3	1461	20112237	45523	2.258336e-03	1.088097e-03	21933.60	0.000000e+00	0.000000e+00	350.00	64
positions_6nt_m1	1.4	1515	20113752	44008	2.183179e-03	1.043299e-03	21030.58	0.000000e+00	0.000000e+00	350.00	65
positions_6nt_m1	1.5	1345	20115097	42663	2.116456e-03	9.905061e-04	19966.38	0.000000e+00	0.000000e+00	350.00	66
positions_6nt_m1	1.6	1333	20116430	41330	2.050327e-03	9.488386e-04	19126.46	0.000000e+00	0.000000e+00	350.00	67
positions_6nt_m1	1.7	1279	20117709	40051	1.986878e-03	9.005013e-04	18152.09	0.000000e+00	0.000000e+00	350.00	68
positions_6nt_m1	1.8	1172	20118881	38879	1.928736e-03	8.625243e-04	17386.56	0.000000e+00	0.000000e+00	350.00	69
positions_6nt_m1	1.9	1263	20120144	37616	1.866080e-03	8.224096e-04	16577.94	0.000000e+00	0.000000e+00	350.00	70
positions_6nt_m1	2.0	1184	20121328	36432	1.807344e-03	7.799340e-04	15721.72	0.000000e+00	0.000000e+00	350.00	71
positions_6nt_m1	2.1	1137	20122465	35295	1.750939e-03	7.423215e-04	14963.54	0.000000e+00	0.000000e+00	350.00	72
positions_6nt_m1	2.2	1074	20123539	34221	1.697659e-03	7.068147e-04	14247.80	0.000000e+00	0.000000e+00	350.00	73
positions_6nt_m1	2.3	1073	20124612	33148	1.644429e-03	6.733328e-04	13572.88	0.000000e+00	0.000000e+00	350.00	74
positions_6nt_m1	2.4	1019	20125631	32129	1.593878e-03	6.442755e-04	12987.15	0.000000e+00	0.000000e+00	350.00	75
positions_6nt_m1	2.5	1136	20126767	30993	1.537522e-03	6.128901e-04	12354.49	0.000000e+00	0.000000e+00	350.00	76
positions_6nt_m1	2.6	966	20127733	30027	1.489600e-03	5.796780e-04	11685.01	0.000000e+00	0.000000e+00	350.00	77
positions_6nt_m1	2.7	868	20128601	29159	1.446540e-03	5.512421e-04	11111.81	0.000000e+00	0.000000e+00	350.00	78
positions_6nt_m1	2.8	899	20129500	28260	1.401942e-03	5.270293e-04	10623.73	0.000000e+00	0.000000e+00	350.00	79
