; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28684
;		c	0.21288
;		g	0.21268
;		t	0.28760
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_8nt_mkv6_m4	13	4	1	-53.600	13.500	67.100	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_8nt_mkv6_m4	-2.3	2609	20873495	94499	4.506821e-03	2.824342e-03	59220.79	0.000000e+00	0.000000e+00	350.00	28
oligos_8nt_mkv6_m4	-2.2	2426	20875921	92073	4.391121e-03	2.728639e-03	57214.09	0.000000e+00	0.000000e+00	350.00	29
oligos_8nt_mkv6_m4	-2.1	2555	20878476	89518	4.269269e-03	2.629396e-03	55133.16	0.000000e+00	0.000000e+00	350.00	30
oligos_8nt_mkv6_m4	-2.0	2287	20880763	87231	4.160198e-03	2.531175e-03	53073.65	0.000000e+00	0.000000e+00	350.00	31
oligos_8nt_mkv6_m4	-1.9	2407	20883170	84824	4.045404e-03	2.435713e-03	51072.02	0.000000e+00	0.000000e+00	350.00	32
oligos_8nt_mkv6_m4	-1.8	2301	20885471	82523	3.935665e-03	2.333083e-03	48920.06	0.000000e+00	0.000000e+00	350.00	33
oligos_8nt_mkv6_m4	-1.7	2396	20887867	80127	3.821396e-03	2.241815e-03	47006.36	0.000000e+00	0.000000e+00	350.00	34
oligos_8nt_mkv6_m4	-1.6	2320	20890187	77807	3.710751e-03	2.164526e-03	45385.77	0.000000e+00	0.000000e+00	350.00	35
oligos_8nt_mkv6_m4	-1.5	2098	20892285	75709	3.610694e-03	2.072331e-03	43452.63	0.000000e+00	0.000000e+00	350.00	36
oligos_8nt_mkv6_m4	-1.4	2125	20894410	73584	3.509349e-03	2.001358e-03	41964.47	0.000000e+00	0.000000e+00	350.00	37
oligos_8nt_mkv6_m4	-1.3	2065	20896475	71519	3.410865e-03	1.916846e-03	40192.42	0.000000e+00	0.000000e+00	350.00	38
oligos_8nt_mkv6_m4	-1.2	1960	20898435	69559	3.317390e-03	1.847948e-03	38747.75	0.000000e+00	0.000000e+00	350.00	39
oligos_8nt_mkv6_m4	-1.1	1965	20900400	67594	3.223675e-03	1.775005e-03	37218.30	0.000000e+00	0.000000e+00	350.00	40
oligos_8nt_mkv6_m4	-1.0	1786	20902186	65808	3.138498e-03	1.697537e-03	35593.94	0.000000e+00	0.000000e+00	350.00	41
oligos_8nt_mkv6_m4	-0.9	1809	20903995	63999	3.052223e-03	1.636349e-03	34310.95	0.000000e+00	0.000000e+00	350.00	42
oligos_8nt_mkv6_m4	-0.8	1612	20905607	62387	2.975344e-03	1.571961e-03	32960.88	0.000000e+00	0.000000e+00	350.00	43
oligos_8nt_mkv6_m4	-0.7	1586	20907193	60801	2.899705e-03	1.506190e-03	31581.79	0.000000e+00	0.000000e+00	350.00	44
oligos_8nt_mkv6_m4	-0.6	1608	20908801	59193	2.823017e-03	1.447332e-03	30347.64	0.000000e+00	0.000000e+00	350.00	45
oligos_8nt_mkv6_m4	-0.5	1520	20910321	57673	2.750526e-03	1.391709e-03	29181.34	0.000000e+00	0.000000e+00	350.00	46
oligos_8nt_mkv6_m4	-0.4	1428	20911749	56245	2.682422e-03	1.337671e-03	28048.27	0.000000e+00	0.000000e+00	350.00	47
oligos_8nt_mkv6_m4	-0.3	1382	20913131	54863	2.616512e-03	1.291404e-03	27078.15	0.000000e+00	0.000000e+00	350.00	48
oligos_8nt_mkv6_m4	-0.2	1416	20914547	53447	2.548980e-03	1.241519e-03	26032.16	0.000000e+00	0.000000e+00	350.00	49
oligos_8nt_mkv6_m4	-0.1	1241	20915788	52206	2.489795e-03	1.192906e-03	25012.86	0.000000e+00	0.000000e+00	350.00	50
oligos_8nt_mkv6_m4	0.0	1351	20917139	50855	2.425363e-03	1.143262e-03	23971.91	0.000000e+00	0.000000e+00	350.00	51
oligos_8nt_mkv6_m4	0.1	1248	20918387	49607	2.365844e-03	1.102321e-03	23113.46	0.000000e+00	0.000000e+00	350.00	52
oligos_8nt_mkv6_m4	0.2	1245	20919632	48362	2.306468e-03	1.055767e-03	22137.31	0.000000e+00	0.000000e+00	350.00	53
oligos_8nt_mkv6_m4	0.3	1142	20920774	47220	2.252004e-03	1.015173e-03	21286.14	0.000000e+00	0.000000e+00	350.00	54
oligos_8nt_mkv6_m4	0.4	1239	20922013	45981	2.192914e-03	9.766273e-04	20477.92	0.000000e+00	0.000000e+00	350.00	55
oligos_8nt_mkv6_m4	0.5	1067	20923080	44914	2.142027e-03	9.433533e-04	19780.23	0.000000e+00	0.000000e+00	350.00	56
oligos_8nt_mkv6_m4	0.6	1082	20924162	43832	2.090424e-03	9.068389e-04	19014.59	0.000000e+00	0.000000e+00	350.00	57
oligos_8nt_mkv6_m4	0.7	1154	20925316	42678	2.035388e-03	8.739224e-04	18324.40	0.000000e+00	0.000000e+00	350.00	58
oligos_8nt_mkv6_m4	0.8	1011	20926327	41667	1.987172e-03	8.401907e-04	17617.11	0.000000e+00	0.000000e+00	350.00	59
oligos_8nt_mkv6_m4	0.9	975	20927302	40692	1.940672e-03	8.054842e-04	16889.39	0.000000e+00	0.000000e+00	350.00	60
oligos_8nt_mkv6_m4	1.0	919	20928221	39773	1.896843e-03	7.760122e-04	16271.42	0.000000e+00	0.000000e+00	350.00	61
oligos_8nt_mkv6_m4	1.1	946	20929167	38827	1.851727e-03	7.512209e-04	15751.59	0.000000e+00	0.000000e+00	350.00	62
oligos_8nt_mkv6_m4	1.2	794	20929961	38033	1.813860e-03	7.213158e-04	15124.54	0.000000e+00	0.000000e+00	350.00	63
oligos_8nt_mkv6_m4	1.3	890	20930851	37143	1.771414e-03	6.945664e-04	14563.66	0.000000e+00	0.000000e+00	350.00	64
oligos_8nt_mkv6_m4	1.4	845	20931696	36298	1.731115e-03	6.719242e-04	14088.90	0.000000e+00	0.000000e+00	350.00	65
oligos_8nt_mkv6_m4	1.5	793	20932489	35505	1.693295e-03	6.449354e-04	13523.00	0.000000e+00	0.000000e+00	350.00	66
oligos_8nt_mkv6_m4	1.6	744	20933233	34761	1.657812e-03	6.237367e-04	13078.51	0.000000e+00	0.000000e+00	350.00	67
oligos_8nt_mkv6_m4	1.7	795	20934028	33966	1.619898e-03	5.993599e-04	12567.37	0.000000e+00	0.000000e+00	350.00	68
oligos_8nt_mkv6_m4	1.8	709	20934737	33257	1.586084e-03	5.800941e-04	12163.41	0.000000e+00	0.000000e+00	350.00	69
oligos_8nt_mkv6_m4	1.9	703	20935440	32554	1.552557e-03	5.586671e-04	11714.13	0.000000e+00	0.000000e+00	350.00	70
oligos_8nt_mkv6_m4	2.0	673	20936113	31881	1.520460e-03	5.362486e-04	11244.06	0.000000e+00	0.000000e+00	350.00	71
oligos_8nt_mkv6_m4	2.1	713	20936826	31168	1.486456e-03	5.169702e-04	10839.83	0.000000e+00	0.000000e+00	350.00	72
oligos_8nt_mkv6_m4	2.2	704	20937530	30464	1.452881e-03	4.971494e-04	10424.22	0.000000e+00	0.000000e+00	350.00	73
oligos_8nt_mkv6_m4	2.3	626	20938156	29838	1.423026e-03	4.784573e-04	10032.29	0.000000e+00	0.000000e+00	350.00	74
oligos_8nt_mkv6_m4	2.4	721	20938877	29117	1.388640e-03	4.618896e-04	9684.90	0.000000e+00	0.000000e+00	350.00	75
oligos_8nt_mkv6_m4	2.5	676	20939553	28441	1.356401e-03	4.438235e-04	9306.09	0.000000e+00	0.000000e+00	350.00	76
oligos_8nt_mkv6_m4	2.6	734	20940287	27707	1.321395e-03	4.241161e-04	8892.86	0.000000e+00	0.000000e+00	350.00	77
oligos_8nt_mkv6_m4	2.7	692	20940979	27015	1.288392e-03	4.067934e-04	8529.64	0.000000e+00	0.000000e+00	350.00	78
oligos_8nt_mkv6_m4	2.8	693	20941672	26322	1.255342e-03	3.917006e-04	8213.18	0.000000e+00	0.000000e+00	350.00	79
oligos_8nt_mkv6_m4	2.9	652	20942324	25670	1.224247e-03	3.754172e-04	7871.74	0.000000e+00	0.000000e+00	350.00	80
oligos_8nt_mkv6_m4	3.0	697	20943021	24973	1.191006e-03	3.597384e-04	7542.99	0.000000e+00	0.000000e+00	350.00	81
oligos_8nt_mkv6_m4	3.1	624	20943645	24349	1.161246e-03	3.422497e-04	7176.29	0.000000e+00	0.000000e+00	350.00	82
oligos_8nt_mkv6_m4	3.2	677	20944322	23672	1.128959e-03	3.261576e-04	6838.87	0.000000e+00	0.000000e+00	350.00	83
oligos_8nt_mkv6_m4	3.3	626	20944948	23046	1.099104e-03	3.113302e-04	6527.97	0.000000e+00	0.000000e+00	350.00	84
oligos_8nt_mkv6_m4	3.4	576	20945524	22470	1.071633e-03	2.983045e-04	6254.85	0.000000e+00	0.000000e+00	350.00	85
oligos_8nt_mkv6_m4	3.5	662	20946186	21808	1.040061e-03	2.851161e-04	5978.31	0.000000e+00	0.000000e+00	350.00	86
